1,inst_38046,machine_2
1,inst_78340,machine_2
1,inst_8685,machine_2
1,inst_5291,machine_3
1,inst_52146,machine_2
1,inst_4675,machine_2
1,inst_4247,machine_2
1,inst_21457,machine_2
1,inst_96286,machine_2
1,inst_35442,machine_3
1,inst_67757,machine_3
1,inst_5540,machine_3
1,inst_67010,machine_3
1,inst_11795,machine_5
1,inst_94217,machine_5
1,inst_75114,machine_3
1,inst_8604,machine_5
1,inst_14876,machine_5
1,inst_52060,machine_5
1,inst_87745,machine_7
1,inst_1215,machine_7
1,inst_23163,machine_7
1,inst_40840,machine_9
1,inst_12164,machine_7
1,inst_81692,machine_9
1,inst_58375,machine_9
1,inst_82969,machine_9
1,inst_15144,machine_7
1,inst_81341,machine_10
1,inst_57857,machine_5
1,inst_1725,machine_9
1,inst_85108,machine_9
1,inst_76906,machine_9
1,inst_58636,machine_10
1,inst_42037,machine_10
1,inst_25440,machine_11
1,inst_10957,machine_10
1,inst_44269,machine_10
1,inst_33358,machine_10
1,inst_39072,machine_10
1,inst_3073,machine_12
1,inst_71580,machine_10
1,inst_99286,machine_11
1,inst_7502,machine_11
1,inst_46730,machine_11
1,inst_71043,machine_11
1,inst_76718,machine_12
1,inst_24003,machine_11
1,inst_9917,machine_12
1,inst_81437,machine_12
1,inst_75097,machine_12
1,inst_42709,machine_13
1,inst_32469,machine_13
1,inst_30194,machine_13
1,inst_48795,machine_13
1,inst_21150,machine_13
1,inst_74314,machine_13
1,inst_42198,machine_17
1,inst_10443,machine_17
1,inst_69509,machine_17
1,inst_84700,machine_17
1,inst_11092,machine_17
1,inst_2498,machine_19
1,inst_88948,machine_13
1,inst_38094,machine_19
1,inst_57978,machine_19
1,inst_20859,machine_19
1,inst_81021,machine_19
1,inst_74395,machine_21
1,inst_89911,machine_21
1,inst_63911,machine_21
1,inst_83812,machine_21
1,inst_98017,machine_21
1,inst_39636,machine_21
1,inst_51607,machine_23
1,inst_45062,machine_21
1,inst_26300,machine_21
1,inst_31340,machine_14
1,inst_33798,machine_25
1,inst_31067,machine_14
1,inst_93275,machine_23
1,inst_8341,machine_23
1,inst_2638,machine_25
1,inst_39079,machine_23
1,inst_54251,machine_23
1,inst_92923,machine_23
1,inst_99633,machine_26
1,inst_20669,machine_23
1,inst_54842,machine_25
1,inst_58738,machine_27
1,inst_64159,machine_25
1,inst_61150,machine_25
1,inst_65968,machine_26
1,inst_25756,machine_26
1,inst_9255,machine_33
1,inst_51318,machine_26
1,inst_6586,machine_33
1,inst_94205,machine_27
1,inst_17982,machine_25
1,inst_45515,machine_27
1,inst_12013,machine_30
1,inst_41240,machine_38
1,inst_4636,machine_38
1,inst_47703,machine_38
1,inst_79474,machine_39
1,inst_91614,machine_38
1,inst_56046,machine_27
1,inst_49529,machine_39
1,inst_57186,machine_39
1,inst_28888,machine_31
1,inst_11154,machine_41
1,inst_26552,machine_39
1,inst_55616,machine_31
1,inst_75774,machine_41
1,inst_77570,machine_42
1,inst_49921,machine_42
1,inst_56502,machine_41
1,inst_85934,machine_41
1,inst_47741,machine_41
1,inst_74211,machine_43
1,inst_44202,machine_41
1,inst_6057,machine_42
1,inst_50457,machine_43
1,inst_54633,machine_37
1,inst_60363,machine_43
1,inst_48555,machine_43
1,inst_93239,machine_41
1,inst_10595,machine_45
1,inst_30937,machine_45
1,inst_68457,machine_46
1,inst_75557,machine_49
1,inst_836,machine_45
1,inst_57795,machine_45
1,inst_4482,machine_46
1,inst_69173,machine_49
1,inst_28693,machine_49
1,inst_52913,machine_46
1,inst_92876,machine_46
1,inst_71883,machine_46
1,inst_51517,machine_46
1,inst_9156,machine_51
1,inst_79433,machine_51
1,inst_8056,machine_51
1,inst_33438,machine_52
1,inst_80405,machine_53
1,inst_43855,machine_51
1,inst_31501,machine_53
1,inst_22319,machine_51
1,inst_42172,machine_51
1,inst_28650,machine_52
1,inst_57750,machine_52
1,inst_76203,machine_52
1,inst_86328,machine_53
1,inst_69629,machine_54
1,inst_42603,machine_52
1,inst_85601,machine_52
1,inst_19441,machine_54
1,inst_73171,machine_57
1,inst_26226,machine_53
1,inst_2255,machine_54
1,inst_53562,machine_54
1,inst_72281,machine_54
1,inst_23281,machine_54
1,inst_17585,machine_57
1,inst_44501,machine_54
1,inst_60424,machine_59
1,inst_49995,machine_54
1,inst_15102,machine_57
1,inst_18284,machine_57
1,inst_66911,machine_59
1,inst_67186,machine_57
1,inst_62320,machine_54
1,inst_82466,machine_59
1,inst_60188,machine_59
1,inst_98538,machine_59
1,inst_63453,machine_59
1,inst_28264,machine_60
1,inst_99173,machine_59
1,inst_93635,machine_69
1,inst_65493,machine_70
1,inst_5217,machine_60
1,inst_82140,machine_59
1,inst_36986,machine_60
1,inst_69556,machine_60
1,inst_68837,machine_69
1,inst_11103,machine_67
1,inst_88013,machine_71
1,inst_51721,machine_70
1,inst_64050,machine_70
1,inst_94761,machine_71
1,inst_97770,machine_71
1,inst_90165,machine_71
1,inst_32437,machine_73
1,inst_87099,machine_73
1,inst_1545,machine_73
1,inst_20315,machine_73
1,inst_31523,machine_73
1,inst_101,machine_59
1,inst_14333,machine_81
1,inst_3529,machine_81
1,inst_69082,machine_81
1,inst_92423,machine_81
